4.246999733255214e-10,3.432647182427298e-10,-6.399659722025018e-10,40.13207802911941,-46.736154882386785,28.356616633980423,0,0,0
6.010029454015031e-10,-1.6177197923180748e-10,-3.759177789056445e-10,-43.41984972077986,-21.053902548471214,92.64764322765376,0,0,0
-2.940767734984216e-10,1.795963665725899e-10,5.102707255839894e-10,-6.29775941842712,25.65003565931849,-64.46229701772404,0,0,0
-2.2547908998596834e-11,-7.434880904520959e-10,8.135550579856887e-10,-51.76971318343413,-62.08334296866354,-51.58065753819514,0,0,0
-4.5542623810573773e-10,-7.416084550580616e-10,-5.42511664379936e-10,-27.791074324615977,36.78927223319141,19.794844033528676,0,0,0
-7.91824442965592e-10,-2.8804880283322107e-10,1.653916733345374e-10,29.437047307221775,73.02724232872251,-30.796873275805197,0,0,0
-6.516563414788568e-10,-2.236660158324224e-10,8.221360103641608e-10,-13.718025368183277,47.91975823842989,32.20923882626829,0,0,0
8.54651668938687e-10,-7.722897628608466e-10,-7.834267803839661e-10,-39.0916324909407,-57.34615429082541,49.90612250040286,0,0,0
-4.971190108046817e-10,-5.947023612370924e-10,3.6273378968435654e-11,-8.23332419211576,59.23445055862925,21.40900436081327,0,0,0
-5.731665832451218e-10,-3.374132906766035e-10,-5.161949121389195e-10,-70.18456098073915,-98.1839203526186,-61.42477742279906,0,0,0
2.0304831320255284e-10,-7.212340512908555e-10,-4.167041548657945e-10,55.38125599784081,13.079839110458494,15.343094430933618,0,0,0
-5.813811693728254e-10,3.0285597734441037e-10,6.236745852218416e-11,-57.604365805669964,-96.58454352710383,4.5743639044166144,0,0,0
-6.146618902848245e-10,-7.537861059214425e-10,-8.638658053225014e-10,52.2467770117662,53.58869976080953,83.60211804370675,0,0,0
3.8717962198164864e-10,3.294773769245275e-12,-6.516895592145314e-10,72.25783065587657,12.329363437289473,0.2072724714919758,0,0,0
8.968578862905321e-10,6.691648725090539e-10,-6.907353718575582e-10,-20.456056865537704,91.22283629267955,-67.35983306703389,0,0,0
8.954728400291777e-10,-6.159028581818705e-10,-3.597893469019444e-10,85.49191210417467,10.937566098331118,-29.60241026548114,0,0,0
-7.875890256914928e-10,5.640727980267684e-10,-3.802094191270947e-11,48.79906376851545,53.56608753416549,-38.90092304808317,0,0,0
1.1097665692303471e-11,1.0959108397223461e-10,7.073552375425061e-10,-6.5262176716469185,-58.84111581787601,-53.12128492040144,0,0,0
-5.358609813833458e-10,4.6016602216939223e-10,-5.30663920774636e-10,-39.965233389808375,45.02270074529514,-42.3512378584848,0,0,0
3.681760639968542e-10,-7.080136414996071e-10,2.153380893070804e-10,27.984936985192533,52.021257260798194,55.97110366082188,0,0,0
4.914135956505072e-10,5.846011017690786e-10,-2.7284368121919052e-11,-7.066845726231421,-98.62309579520996,-55.363218162867824,0,0,0
8.778572835589689e-10,1.368278771414673e-10,-5.149515014690201e-10,-39.62195171430647,23.16400683251186,-42.467429821166604,0,0,0
4.3210553347715474e-10,-7.317023413344973e-10,-1.5657487751863552e-10,80.54823131928956,8.70963814596253,-40.61663538084637,0,0,0
3.0596377199879353e-11,7.030026629623897e-10,7.742575449466564e-10,-79.28870845326195,85.56686112870887,33.46242305258306,0,0,0
-3.4836782880367035e-10,-5.704634173690824e-10,6.139922864944326e-10,73.41474665645066,-78.82428007552109,26.823890134024737,0,0,0
1.4787268595071197e-10,-5.629331776913641e-12,-2.0046095380106101e-10,44.793194776947075,2.5833391827474657,-33.332907219192705,0,0,0
-1.0867094972731411e-10,-7.914880865223094e-10,-7.446771838114724e-10,20.963509322396973,71.46278781843225,38.05747655690081,0,0,0
8.829647042731978e-10,-8.356108862407687e-10,5.109886385674625e-10,-91.97649592185455,-8.488918790696374,-92.20866126288682,0,0,0
6.315607238947156e-10,2.7813080171723057e-10,8.387940323140592e-11,94.1722973144839,-87.66886454535445,-64.36544902760608,0,0,0
-2.4385599411700617e-10,5.762551304771868e-10,-3.5420857870219016e-10,28.973673056662022,88.61872532212666,-68.54615449237093,0,0,0
-1.6624044373618637e-10,7.901478232576897e-10,1.8546782645328314e-10,-86.21198369306498,99.54029400981983,-72.99281794712226,0,0,0
2.913034454030344e-11,-3.401479411112841e-10,6.698886303676678e-10,95.96078783781073,41.49799396519077,3.9943104464410766,0,0,0
3.160720892210088e-11,-8.790699074891522e-10,1.580618931047722e-10,17.05241581614088,7.033705468325067,-56.81973892850063,0,0,0
7.996007943182733e-10,4.390537939977679e-10,-2.395710015986492e-10,-78.21036061845348,-83.01506962122798,52.86716592973406,0,0,0
-8.803703903512807e-10,-6.380243902883187e-10,-5.635257058478993e-10,-22.513699891995742,-50.18355570872761,-43.57519046133711,0,0,0
4.72207986795444e-10,6.939416196272828e-10,-6.854678115433212e-10,19.096356152984953,8.782981241728251,-10.479152305568647,0,0,0
-3.230786398299597e-10,-3.3290110086140314e-10,-2.1991529417795073e-10,86.01361312284095,5.799272211061108,-89.30400853908016,0,0,0
1.3196791485430984e-10,-8.44941308255284e-11,3.4030693021433295e-10,11.058702890369858,92.34254958249605,-30.98108604207721,0,0,0
6.6301809558827e-10,-8.700538916132843e-10,-4.247084110325586e-10,-95.34319033740348,93.90356156833755,-58.64097064000033,0,0,0
5.25231389324674e-10,-5.7324749116455744e-11,8.956239840496922e-11,3.6836740074003274,84.39195639789835,23.4957530186537,0,0,0
-4.0629725585825273e-10,-8.685614688129482e-10,-1.7077799569307371e-10,20.73027856579411,48.883490481131616,47.633697212256635,0,0,0
-1.741923921482358e-10,2.6304598480305196e-10,3.265523431670212e-11,-96.97793720680514,-93.81849319426776,47.5490676981579,0,0,0
-5.746688313779661e-10,7.723450944924069e-11,-3.1159951212998907e-10,-75.14760491060011,75.64158575063766,-86.823203594701,0,0,0
5.683935647034887e-10,7.909388701380279e-10,7.870229002183741e-10,0.35348010125355245,56.05455813803471,77.46690883388186,0,0,0
-5.262107612555337e-10,-3.518588902063528e-10,4.1855946977967865e-10,-32.446457435888675,-1.0654627813089235,85.71841826493485,0,0,0
4.287919453579259e-10,-2.405173182198978e-10,4.727438354171768e-10,11.217329229134236,-30.033408455382002,33.221960673769644,0,0,0
-7.909449339982774e-11,-6.474958987441868e-10,-2.1978539959627135e-10,97.02516058271985,-36.08751435981983,24.733880648424062,0,0,0
-5.293772256112269e-10,8.248650505782636e-10,-5.470810453369879e-10,-73.29989698507286,61.61568342685908,72.47543076846279,0,0,0
-8.600635525638152e-10,5.855283790813251e-11,2.4844776457621e-10,60.777063995930064,35.10521003141059,25.907413972064603,0,0,0
-5.342226833196389e-10,4.802680728937632e-10,4.5625579923813775e-10,42.40085021342236,-40.24793475336688,-64.0601292432778,0,0,0
4.195020176670337e-10,9.965296972768e-11,6.564220888776358e-10,61.75092173059545,86.90361351760129,-73.24814625773008,0,0,0
1.7771511622710697e-10,8.029771843029334e-10,2.5189977557946955e-10,2.471467854762949,-37.69144806214475,13.737098867061832,0,0,0
-2.397041160172496e-10,-1.2407692257714104e-10,-7.450764766599736e-10,-6.791924528235313,96.06835365771721,40.063924870297,0,0,0
